"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,2200.00,8.00,4.00,0.00,0.00,71.00,38.00,33.00,"Hageland Aviation Service","H6","ABL","IAN",1,"194",3,2018,1,3,1,"L",
0.00,2.00,4400.00,16.00,8.00,10.00,292.00,28.00,34.00,21.00,"Hageland Aviation Service","H6","ABL","OBU",1,"194",3,2018,1,3,1,"F",
0.00,3.00,10200.00,27.00,11.00,106.00,786.00,28.00,50.00,35.00,"Hageland Aviation Service","H6","ABL","OBU",4,"416",3,2018,1,3,1,"F",
0.00,1.00,2200.00,8.00,1.00,14.00,0.00,88.00,31.00,23.00,"Hageland Aviation Service","H6","ABL","ORV",1,"194",3,2018,1,3,1,"F",
0.00,9.00,19800.00,72.00,22.00,5.00,276.00,130.00,454.00,395.00,"Hageland Aviation Service","H6","ABL","OTZ",1,"194",3,2018,1,3,1,"F",
0.00,7.00,23800.00,63.00,29.00,0.00,43.00,130.00,426.00,383.00,"Hageland Aviation Service","H6","ABL","OTZ",4,"416",3,2018,1,3,1,"F",
0.00,1.00,2200.00,8.00,0.00,0.00,0.00,130.00,51.00,46.00,"Hageland Aviation Service","H6","ABL","OTZ",1,"194",3,2018,1,3,1,"L",
0.00,1.00,2200.00,9.00,6.00,0.00,0.00,149.00,101.00,95.00,"Hageland Aviation Service","H6","ABL","RDB",1,"194",3,2018,1,3,1,"L",
0.00,11.00,24200.00,88.00,19.00,118.00,3009.00,23.00,171.00,108.00,"Hageland Aviation Service","H6","ABL","SHG",1,"194",3,2018,1,3,1,"F",
0.00,5.00,17000.00,45.00,15.00,119.00,1727.00,23.00,103.00,78.00,"Hageland Aviation Service","H6","ABL","SHG",4,"416",3,2018,1,3,1,"F",
0.00,2.00,4400.00,16.00,0.00,0.00,0.00,182.00,130.00,116.00,"Hageland Aviation Service","H6","AET","FAI",1,"194",3,2018,1,3,1,"F",
0.00,1.00,4500.00,9.00,0.00,0.00,0.00,182.00,43.00,37.00,"Hageland Aviation Service","H6","AET","FAI",4,"405",3,2018,1,3,1,"F",
0.00,15.00,51000.00,135.00,76.00,973.00,14.00,60.00,523.00,441.00,"Hageland Aviation Service","H6","AIN","ATK",4,"416",3,2018,1,3,1,"F",
0.00,36.00,162000.00,324.00,135.00,479.00,0.00,86.00,1164.00,851.00,"Hageland Aviation Service","H6","AIN","BRW",4,"405",3,2018,1,3,1,"F",
0.00,45.00,153000.00,405.00,142.00,594.00,210.00,86.00,1851.00,1624.00,"Hageland Aviation Service","H6","AIN","BRW",4,"416",3,2018,1,3,1,"F",
0.00,5.00,22500.00,95.00,14.00,0.00,0.00,86.00,157.00,118.00,"Hageland Aviation Service","H6","AIN","BRW",4,"405",3,2018,1,3,1,"L",
0.00,1.00,4500.00,9.00,1.00,0.00,0.00,513.00,128.00,120.00,"Hageland Aviation Service","H6","AIN","FAI",4,"405",3,2018,1,3,2,"F",
0.00,19.00,25650.00,114.00,61.00,22.00,0.00,22.00,382.00,289.00,"Hageland Aviation Service","H6","AKI","BET",0,"035",3,2018,1,3,1,"F",
0.00,1.00,3400.00,9.00,8.00,0.00,0.00,22.00,15.00,11.00,"Hageland Aviation Service","H6","AKI","BET",4,"416",3,2018,1,3,1,"F",
0.00,11.00,14850.00,66.00,13.00,193.00,172.00,9.00,128.00,78.00,"Hageland Aviation Service","H6","AKI","KKI",0,"035",3,2018,1,3,1,"F",
0.00,1.00,1350.00,6.00,2.00,0.00,0.00,11.00,11.00,5.00,"Hageland Aviation Service","H6","AKI","KWT",0,"035",3,2018,1,3,1,"F",
0.00,1.00,3400.00,9.00,1.00,26.00,0.00,11.00,17.00,13.00,"Hageland Aviation Service","H6","AKI","KWT",4,"416",3,2018,1,3,1,"F",
0.00,12.00,16200.00,72.00,25.00,255.00,23.00,16.00,173.00,122.00,"Hageland Aviation Service","H6","AKI","TLT",0,"035",3,2018,1,3,1,"F",
0.00,1.00,3400.00,9.00,5.00,32.00,315.00,16.00,11.00,6.00,"Hageland Aviation Service","H6","AKI","TLT",4,"416",3,2018,1,3,1,"F",
0.00,1.00,1350.00,6.00,2.00,0.00,0.00,29.00,27.00,23.00,"Hageland Aviation Service","H6","AKI","WNA",0,"035",3,2018,1,3,1,"F",
0.00,1.00,5500.00,0.00,0.00,1.00,40.00,329.00,120.00,110.00,"Hageland Aviation Service","H6","AKK","ANC",4,"405",3,2018,1,3,1,"G",
0.00,2.00,9000.00,38.00,1.00,0.00,0.00,249.00,141.00,124.00,"Hageland Aviation Service","H6","AKP","BRW",4,"405",3,2018,1,3,1,"L",
0.00,7.00,15400.00,56.00,2.00,0.00,1053.00,254.00,598.00,548.00,"Hageland Aviation Service","H6","AKP","FAI",1,"194",3,2018,1,3,1,"F",
0.00,1.00,4500.00,9.00,0.00,0.00,0.00,254.00,62.00,57.00,"Hageland Aviation Service","H6","AKP","FAI",4,"405",3,2018,1,3,1,"F",
0.00,3.00,13500.00,27.00,0.00,580.00,9886.00,318.00,345.00,270.00,"Hageland Aviation Service","H6","ANC","ANI",4,"405",3,2018,1,3,1,"F",
0.00,34.00,187000.00,0.00,0.00,9493.00,135169.00,318.00,3429.00,2739.00,"Hageland Aviation Service","H6","ANC","ANI",4,"405",3,2018,1,3,1,"G",
0.00,1.00,4500.00,9.00,0.00,2615.00,0.00,399.00,135.00,110.00,"Hageland Aviation Service","H6","ANC","BET",4,"405",3,2018,1,3,1,"F",
0.00,2.00,11000.00,0.00,0.00,1968.00,4623.00,399.00,286.00,264.00,"Hageland Aviation Service","H6","ANC","BET",4,"405",3,2018,1,3,1,"G",
0.00,1.00,4500.00,0.00,0.00,0.00,0.00,725.00,145.00,134.00,"Hageland Aviation Service","H6","ANC","BRW",4,"405",3,2018,1,3,2,"G",
0.00,1.00,4500.00,19.00,0.00,0.00,0.00,261.00,72.00,66.00,"Hageland Aviation Service","H6","ANC","FAI",4,"405",3,2018,1,3,1,"L",
0.00,1.00,4500.00,19.00,19.00,0.00,0.00,329.00,80.00,72.00,"Hageland Aviation Service","H6","ANC","GAL",4,"405",3,2018,1,3,1,"L",
0.00,4.00,18000.00,36.00,0.00,293.00,13304.00,442.00,515.00,411.00,"Hageland Aviation Service","H6","ANC","KSM",4,"405",3,2018,1,3,1,"F",
0.00,20.00,110000.00,0.00,0.00,929.00,83227.00,442.00,2546.00,2095.00,"Hageland Aviation Service","H6","ANC","KSM",4,"405",3,2018,1,3,1,"G",
0.00,1.00,4500.00,9.00,0.00,0.00,3885.00,455.00,125.00,105.00,"Hageland Aviation Service","H6","ANC","MOU",4,"405",3,2018,1,3,1,"F",
0.00,1.00,4500.00,19.00,16.00,0.00,0.00,548.00,192.00,166.00,"Hageland Aviation Service","H6","ANC","OTZ",4,"405",3,2018,1,3,2,"L",
0.00,1.00,4500.00,9.00,0.00,0.00,3830.00,430.00,140.00,115.00,"Hageland Aviation Service","H6","ANC","PQS",4,"405",3,2018,1,3,1,"F",
