"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,13.00,14300.00,78.00,16.00,3.00,125.00,22.00,220.00,181.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","BET",0,"035",3,2018,1,1,1,"F",
0.00,2.00,1100.00,6.00,1.00,20.00,0.00,22.00,39.00,33.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","BET",0,"036",3,2018,1,1,1,"F",
0.00,13.00,14300.00,78.00,29.00,200.00,0.00,22.00,204.00,165.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","BET",0,"035",3,2018,1,1,1,"L",
0.00,4.00,2200.00,12.00,4.00,0.00,0.00,22.00,74.00,62.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","BET",0,"036",3,2018,1,1,1,"L",
0.00,11.00,12100.00,66.00,13.00,10.00,2032.00,9.00,147.00,114.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","KKI",0,"035",3,2018,1,1,1,"F",
0.00,3.00,3300.00,18.00,7.00,0.00,0.00,9.00,33.00,24.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","KKI",0,"035",3,2018,1,1,1,"L",
0.00,4.00,4400.00,24.00,17.00,0.00,0.00,53.00,159.00,147.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","KLG",0,"035",3,2018,1,1,1,"L",
0.00,3.00,3300.00,18.00,3.00,0.00,25.00,11.00,42.00,33.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","KWT",0,"035",3,2018,1,1,1,"F",
0.00,2.00,2200.00,12.00,0.00,0.00,0.00,11.00,20.00,14.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","KWT",0,"035",3,2018,1,1,1,"L",
0.00,8.00,8800.00,48.00,9.00,588.00,507.00,16.00,116.00,92.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","TLT",0,"035",3,2018,1,1,1,"F",
0.00,4.00,4400.00,24.00,4.00,0.00,500.00,16.00,67.00,55.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","TLT",0,"035",3,2018,1,1,1,"L",
0.00,1.00,550.00,3.00,1.00,0.00,0.00,16.00,14.00,11.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","AKI","TLT",0,"036",3,2018,1,1,1,"L",
0.00,26.00,28600.00,156.00,26.00,73.00,140.00,16.00,415.00,337.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","BET",0,"035",3,2018,1,1,1,"F",
0.00,7.00,3850.00,21.00,5.00,0.00,25.00,16.00,100.00,79.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","BET",0,"036",3,2018,1,1,1,"F",
0.00,11.00,12100.00,66.00,7.00,0.00,47.00,16.00,142.00,109.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","BET",0,"035",3,2018,1,1,1,"L",
0.00,1.00,550.00,3.00,0.00,0.00,0.00,16.00,18.00,15.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","BET",0,"036",3,2018,1,1,1,"L",
0.00,1.00,1100.00,6.00,0.00,0.00,0.00,85.00,42.00,39.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","CYF",0,"035",3,2018,1,1,1,"L",
0.00,10.00,11000.00,60.00,10.00,1309.00,824.00,8.00,93.00,63.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","KUK",0,"035",3,2018,1,1,1,"F",
0.00,1.00,1100.00,6.00,0.00,0.00,76.00,8.00,10.00,7.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","KUK",0,"035",3,2018,1,1,1,"L",
0.00,3.00,3300.00,18.00,12.00,0.00,0.00,29.00,56.00,47.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","KWT",0,"035",3,2018,1,1,1,"L",
0.00,1.00,1100.00,6.00,0.00,0.00,0.00,97.00,42.00,39.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","MOU",0,"035",3,2018,1,1,1,"L",
0.00,13.00,14300.00,78.00,12.00,986.00,1243.00,6.00,113.00,74.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","NUP",0,"035",3,2018,1,1,1,"F",
0.00,1.00,1100.00,6.00,0.00,0.00,0.00,6.00,7.00,4.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","NUP",0,"035",3,2018,1,1,1,"L",
0.00,1.00,1100.00,6.00,0.00,0.00,0.00,48.00,30.00,27.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","ATT","TLT",0,"035",3,2018,1,1,1,"L",
0.00,14.00,15400.00,84.00,6.00,850.00,3400.00,22.00,268.00,226.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","BET","AKI",0,"035",3,2018,1,1,1,"F",
0.00,1.00,550.00,3.00,2.00,0.00,0.00,22.00,18.00,15.00,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service","K2","BET","AKI",0,"036",3,2018,1,1,1,"F",
